temperature,humidity,ph,light_lux,co2_ppm,soil_moisture,crop_type,condition
32.4,88.6,5.8,23220.43,502.78,81.37,Bell Pepper,warning
29.13,63.82,6.69,78808.34,445.43,51.5,Bell Pepper,warning
27.16,67.91,7.65,26501.42,1227.74,56.42,Bell Pepper,warning
24.65,55.89,7.82,66986.97,690.17,40.66,Bell Pepper,warning
34.99,78.58,5.12,58287.17,1287.42,56.81,Bell Pepper,warning
20.67,72.3,6.51,55617.35,506.81,58.64,Bell Pepper,optimal
36.17,66.42,6.76,60275.47,807.64,72.43,Bell Pepper,warning
20.63,96.94,6.44,66235.88,991.19,47.09,Bell Pepper,warning
25.7,71.6,6.49,23327.08,556.14,49.33,Bell Pepper,warning
27.73,79.82,7.83,74537.48,1051.89,67.72,Bell Pepper,warning
25.28,88.23,6.28,33058.78,507.0,83.33,Bell Pepper,warning
28.36,72.79,5.85,60987.35,1483.43,42.37,Bell Pepper,warning
30.9,66.45,7.85,58104.47,903.27,46.89,Bell Pepper,warning
32.71,55.43,6.34,65792.66,414.16,37.22,Bell Pepper,warning
27.15,96.59,6.33,29261.94,1002.48,48.99,Bell Pepper,warning
32.23,84.21,6.72,74243.21,1186.5,41.83,Bell Pepper,warning
23.95,68.77,6.11,40034.84,470.25,41.15,Bell Pepper,optimal
29.24,93.66,6.42,56245.97,829.08,86.79,Bell Pepper,warning
25.35,90.6,6.38,42224.51,761.75,44.51,Bell Pepper,warning
30.9,80.64,6.73,64622.77,783.75,89.17,Bell Pepper,warning
21.53,77.86,6.74,35799.15,1026.67,92.25,Bell Pepper,critical
33.65,63.07,6.15,52503.53,430.21,75.11,Bell Pepper,warning
20.45,76.19,6.8,73096.09,1306.14,77.65,Bell Pepper,warning
31.97,77.66,6.14,57878.35,1506.31,86.98,Bell Pepper,warning
28.13,82.3,7.39,72719.37,1416.47,68.42,Bell Pepper,warning
32.59,74.29,6.17,21542.18,441.1,49.1,Bell Pepper,warning
32.1,66.39,6.97,57885.77,961.02,38.83,Bell Pepper,warning
29.69,70.56,7.49,32223.16,1514.75,53.5,Bell Pepper,warning
23.7,83.38,6.18,71886.23,920.26,70.64,Bell Pepper,warning
19.51,66.34,6.57,70703.11,779.31,89.2,Bell Pepper,warning
27.52,92.59,6.7,48049.94,659.63,38.55,Bell Pepper,warning
40.66,72.01,6.15,36960.32,521.61,41.25,Bell Pepper,critical
18.35,77.87,6.6,67185.26,352.78,77.9,Bell Pepper,warning
30.95,82.97,5.65,27519.02,386.81,74.06,Bell Pepper,warning
23.07,66.4,6.6,26731.1,1397.6,40.81,Bell Pepper,optimal
19.31,68.01,7.01,57997.28,519.03,40.59,Bell Pepper,warning
22.95,82.47,6.19,25116.61,1117.73,61.69,Bell Pepper,optimal
24.84,71.77,5.54,78591.74,1174.54,77.35,Bell Pepper,warning
26.94,97.24,6.91,39003.83,1320.14,87.7,Bell Pepper,warning
23.38,59.3,5.2,22624.56,1038.65,37.68,Bell Pepper,warning
21.78,62.44,6.85,38331.67,424.03,35.43,Bell Pepper,warning
29.34,58.94,6.4,48921.47,1251.79,72.41,Bell Pepper,warning
29.7,76.26,4.75,42202.4,1082.52,58.32,Bell Pepper,critical
28.49,66.1,7.58,22560.61,929.32,69.53,Bell Pepper,warning
21.95,60.52,6.33,47426.94,1662.12,36.92,Bell Pepper,warning
16.43,71.89,7.04,28370.88,658.1,62.81,Bell Pepper,critical
24.85,85.36,6.8,74875.87,806.42,76.72,Bell Pepper,warning
24.3,78.54,6.96,40322.68,376.27,51.59,Bell Pepper,warning
29.24,91.43,5.93,51392.8,352.76,74.28,Bell Pepper,warning
31.39,74.19,7.06,56807.29,613.81,37.32,Bell Pepper,warning
27.13,92.14,6.74,22277.12,794.6,55.56,Bell Pepper,warning
24.04,86.5,7.53,51761.33,606.44,50.31,Bell Pepper,warning
32.89,62.41,6.18,42273.41,1488.43,88.64,Bell Pepper,warning
25.22,76.61,6.32,55973.05,1633.83,79.13,Bell Pepper,warning
34.61,69.19,6.75,36636.74,351.04,34.89,Bell Pepper,warning
31.21,79.74,6.52,22345.25,1190.88,88.95,Bell Pepper,warning
25.27,56.32,6.82,63159.34,497.45,78.99,Bell Pepper,warning
30.52,83.43,6.02,39350.25,341.02,94.65,Bell Pepper,critical
25.18,66.24,6.86,26551.0,319.85,88.4,Bell Pepper,critical
19.6,60.58,7.75,50391.47,1519.97,52.47,Bell Pepper,warning
24.54,79.31,6.87,68468.1,1492.52,61.5,Bell Pepper,optimal
17.85,55.38,7.04,34289.37,361.55,50.48,Bell Pepper,warning
29.51,47.11,6.57,69144.05,423.27,75.61,Bell Pepper,critical
27.48,84.84,6.56,33478.77,1629.47,55.63,Bell Pepper,warning
31.48,81.73,6.1,63972.07,366.41,61.83,Bell Pepper,warning
38.78,80.77,6.79,61602.1,677.44,77.14,Bell Pepper,critical
25.18,68.88,7.14,67460.85,1704.38,69.51,Bell Pepper,warning
20.23,75.22,6.9,42708.95,1445.57,40.68,Bell Pepper,optimal
15.66,74.37,5.93,74021.27,674.58,70.21,Bell Pepper,critical
29.75,78.43,5.06,54045.82,975.96,53.78,Bell Pepper,critical
34.01,55.21,6.67,69961.95,1476.19,49.8,Bell Pepper,warning
19.52,57.67,6.22,76828.19,1263.73,54.13,Bell Pepper,warning
18.71,76.05,6.56,61325.02,1206.44,50.05,Bell Pepper,warning
19.81,81.13,6.58,58757.15,1105.05,83.51,Bell Pepper,warning
25.93,50.13,6.59,56107.12,1053.32,50.67,Bell Pepper,critical
35.12,63.61,7.22,28486.94,1627.09,70.88,Bell Pepper,warning
28.92,84.18,7.11,23914.51,962.73,53.95,Bell Pepper,warning
34.53,51.66,7.52,63682.91,1039.07,41.7,Bell Pepper,warning
30.21,80.96,6.43,53498.1,1050.92,93.33,Bell Pepper,critical
20.92,56.21,6.89,46545.77,1746.02,48.33,Bell Pepper,critical
29.25,67.18,7.13,76272.39,1345.94,60.18,Bell Pepper,warning
26.73,73.58,6.49,48109.89,390.63,39.14,Bell Pepper,warning
20.39,92.98,6.3,33929.4,1214.41,65.37,Bell Pepper,warning
26.81,70.68,6.43,23752.92,406.98,75.59,Bell Pepper,warning
21.45,62.97,6.67,74826.79,1604.29,52.17,Bell Pepper,warning
34.41,83.0,7.06,42338.91,617.53,73.93,Bell Pepper,warning
30.5,83.85,6.46,25815.52,347.2,41.68,Bell Pepper,warning
31.32,98.48,6.19,34525.53,1163.82,46.99,Bell Pepper,critical
18.14,77.17,8.16,38829.51,602.0,82.96,Bell Pepper,critical
21.54,95.86,6.52,41382.64,1404.05,60.44,Bell Pepper,warning
25.83,90.09,6.65,57084.06,1097.46,75.1,Bell Pepper,warning
26.17,75.25,6.69,25160.49,1433.54,36.13,Bell Pepper,warning
14.89,80.93,6.16,46859.26,932.66,66.84,Bell Pepper,critical
34.04,83.59,6.39,33648.07,1241.75,76.09,Bell Pepper,warning
19.8,77.87,7.11,48337.41,1119.2,33.41,Bell Pepper,critical
26.54,85.0,6.22,28482.89,1242.16,38.93,Bell Pepper,warning
18.05,82.88,6.97,33839.98,689.68,75.18,Bell Pepper,warning
24.34,57.05,6.55,21757.69,444.52,91.97,Bell Pepper,warning
32.04,70.97,6.4,23043.94,902.24,74.71,Bell Pepper,warning
15.9,71.35,7.38,28013.38,1070.6,71.71,Bell Pepper,critical
23.87,83.78,6.71,23282.07,1613.65,49.92,Bell Pepper,warning
21.92,71.74,7.11,32017.13,944.75,73.14,Bell Pepper,warning
17.94,77.46,7.16,27786.83,688.14,63.15,Bell Pepper,warning
26.02,61.33,6.31,31618.57,1426.01,55.93,Bell Pepper,optimal
26.38,78.4,7.02,74950.38,785.86,51.17,Bell Pepper,warning
28.36,70.59,7.02,80158.35,1686.71,57.6,Bell Pepper,warning
27.24,63.23,5.51,28919.52,893.62,61.79,Bell Pepper,warning
16.78,75.18,7.05,24081.36,706.04,62.17,Bell Pepper,critical
32.6,64.35,6.73,59166.23,386.91,77.33,Bell Pepper,warning
22.14,96.13,7.44,58179.66,417.16,65.47,Bell Pepper,warning
26.89,79.9,7.16,23434.81,647.2,43.07,Bell Pepper,warning
20.78,60.07,6.34,24448.77,610.18,72.64,Bell Pepper,warning
19.22,74.39,6.58,65946.01,1565.35,74.92,Bell Pepper,warning
26.01,82.03,6.17,28358.59,333.94,70.29,Bell Pepper,critical
22.87,58.29,6.29,51505.43,836.18,90.64,Bell Pepper,warning
24.61,54.5,7.19,34109.48,1176.16,39.31,Bell Pepper,warning
33.79,73.65,6.72,36886.68,1581.06,79.17,Bell Pepper,warning
21.21,66.68,7.22,29387.12,1637.85,52.63,Bell Pepper,warning
21.03,92.33,6.82,73784.27,1488.64,60.12,Bell Pepper,warning
31.94,62.89,7.0,24496.89,1266.34,72.8,Bell Pepper,warning
35.29,85.08,6.98,61248.97,1663.1,54.16,Bell Pepper,warning
22.35,70.61,6.29,24426.6,623.71,44.69,Bell Pepper,warning
18.27,66.71,6.63,46630.7,901.17,85.4,Bell Pepper,warning
24.31,95.38,6.17,51481.35,696.68,44.05,Bell Pepper,warning
38.94,80.8,6.02,23579.55,1417.45,71.8,Bell Pepper,critical
28.81,67.91,6.78,36196.87,381.1,54.32,Bell Pepper,warning
27.74,75.91,7.24,80573.13,638.19,76.05,Bell Pepper,critical
32.48,69.84,6.55,42447.1,1615.36,88.21,Bell Pepper,warning
29.49,78.96,7.02,25134.58,893.62,36.2,Bell Pepper,warning
29.12,71.29,6.25,26512.03,797.34,37.75,Bell Pepper,warning
29.01,81.22,6.22,45432.67,976.54,37.49,Bell Pepper,warning
25.8,58.68,6.43,49815.61,1085.89,79.75,Bell Pepper,warning
25.5,69.54,6.46,21767.15,1334.88,68.21,Bell Pepper,warning
31.87,79.55,6.79,22564.27,1040.18,78.68,Bell Pepper,warning
30.14,72.03,7.01,79671.15,857.39,43.62,Bell Pepper,warning
31.44,70.44,7.56,57202.74,1468.35,68.08,Bell Pepper,warning
31.15,51.86,6.34,25816.05,999.21,57.21,Bell Pepper,warning
15.15,84.7,6.42,77794.37,928.05,52.21,Bell Pepper,critical
30.25,61.24,6.07,78914.7,1738.1,65.1,Bell Pepper,critical
32.88,85.71,6.45,25647.4,1173.85,55.2,Bell Pepper,warning
34.08,66.88,6.75,36096.22,1371.01,37.14,Bell Pepper,warning
18.45,77.81,6.84,23234.3,430.64,94.89,Bell Pepper,critical
32.72,80.58,7.34,25036.99,973.95,45.04,Bell Pepper,warning
24.21,71.12,6.66,64629.67,1190.26,36.66,Bell Pepper,warning
29.76,74.22,6.54,72355.77,755.04,69.33,Bell Pepper,warning
24.66,54.59,5.73,25396.78,1373.02,82.86,Bell Pepper,warning
28.6,100.0,5.7,36007.66,1454.29,55.17,Bell Pepper,critical
25.46,57.07,5.48,29052.12,1351.34,59.22,Bell Pepper,warning
29.59,57.58,6.37,21282.92,1159.36,65.65,Bell Pepper,warning
25.18,86.4,6.31,51279.41,689.69,68.27,Bell Pepper,warning
28.71,51.2,6.44,64391.68,672.36,71.65,Bell Pepper,warning
19.3,78.38,6.67,67867.78,1308.37,35.52,Bell Pepper,warning
27.85,77.05,8.08,29009.89,971.65,74.18,Bell Pepper,critical
30.88,86.23,5.97,66733.28,1544.86,88.65,Bell Pepper,warning
24.66,78.65,7.26,68271.32,1025.32,65.23,Bell Pepper,warning
26.99,90.41,6.48,67600.74,810.88,54.63,Bell Pepper,warning
19.91,72.39,6.55,53777.22,955.04,82.01,Bell Pepper,warning
22.81,56.91,6.07,26039.02,358.46,63.16,Bell Pepper,warning
33.36,74.48,6.16,29120.33,519.62,47.98,Bell Pepper,warning
28.36,81.39,6.38,39326.88,1696.32,76.42,Bell Pepper,warning
30.78,62.23,6.77,22848.73,1586.25,64.03,Bell Pepper,warning
19.49,81.45,6.04,72721.29,752.39,68.43,Bell Pepper,warning
22.74,53.77,5.7,39348.52,563.76,63.24,Bell Pepper,warning
25.53,47.63,5.85,45399.53,726.98,57.43,Bell Pepper,critical
17.45,63.82,6.9,40502.15,449.36,48.5,Bell Pepper,warning
34.11,79.9,7.13,22378.26,951.36,40.53,Bell Pepper,warning
33.07,71.61,6.83,57697.15,540.26,65.29,Bell Pepper,warning
29.98,79.49,7.6,53739.67,588.26,38.37,Bell Pepper,warning
28.6,77.02,5.96,44527.87,1735.59,59.37,Bell Pepper,critical
21.43,86.08,6.77,27328.01,1688.3,70.87,Bell Pepper,warning
30.79,67.54,6.97,61074.64,1144.01,74.03,Bell Pepper,optimal
28.69,82.73,8.49,36549.88,376.72,64.16,Bell Pepper,critical
23.13,93.94,6.2,39805.73,1661.36,70.35,Bell Pepper,warning
23.74,58.63,5.88,58570.27,605.75,45.92,Bell Pepper,warning
25.16,82.86,6.38,36915.3,361.89,57.9,Bell Pepper,warning
22.8,87.84,5.92,23880.89,901.38,60.59,Bell Pepper,warning
17.8,60.97,6.22,56144.47,439.65,69.79,Bell Pepper,warning
36.27,74.98,7.49,38090.43,913.02,67.98,Bell Pepper,warning
18.3,82.75,7.03,68039.85,931.14,67.82,Bell Pepper,warning
25.88,59.89,6.65,43094.33,1019.77,48.02,Bell Pepper,warning
25.8,79.78,6.58,23257.3,747.8,79.99,Bell Pepper,warning
31.12,67.34,7.96,49015.74,790.47,68.85,Bell Pepper,warning
27.5,61.61,6.27,68461.78,1214.5,36.1,Bell Pepper,warning
25.82,77.03,6.24,72536.43,861.78,77.83,Bell Pepper,warning
28.37,98.54,6.42,21395.14,523.54,46.74,Bell Pepper,critical
21.51,82.11,6.86,42818.34,407.28,77.17,Bell Pepper,optimal
32.33,85.41,8.08,33075.28,666.95,67.08,Bell Pepper,critical
28.44,73.01,7.6,33725.94,1443.85,54.32,Bell Pepper,warning
30.87,72.56,6.28,61249.85,389.25,89.07,Bell Pepper,warning
14.9,83.49,7.21,67006.28,1011.01,60.27,Bell Pepper,critical
25.23,82.76,6.26,41367.49,1629.56,61.56,Bell Pepper,warning
18.42,62.58,6.47,52223.03,656.27,69.68,Bell Pepper,warning
24.32,92.35,6.68,44390.92,568.05,76.43,Bell Pepper,warning
22.04,58.96,5.97,45852.05,459.22,38.94,Bell Pepper,warning
19.72,97.18,5.85,29551.85,1445.72,70.95,Bell Pepper,warning
29.2,71.97,6.58,24777.73,796.14,43.6,Bell Pepper,warning
29.4,56.32,6.97,58759.87,495.81,71.43,Bell Pepper,warning
23.92,74.14,8.05,68761.31,1699.57,43.91,Bell Pepper,critical
22.94,79.98,7.11,26276.28,368.41,79.5,Bell Pepper,warning
22.34,95.85,6.85,31075.86,658.78,41.71,Bell Pepper,warning
19.34,59.26,6.47,32104.26,1095.13,42.79,Bell Pepper,warning
34.66,66.36,6.22,44453.07,1117.18,39.08,Bell Pepper,warning
33.75,77.81,6.65,23369.99,1633.86,77.59,Bell Pepper,warning
33.4,75.76,6.65,26202.05,1637.96,74.18,Bell Pepper,warning
22.13,88.53,6.18,54323.2,689.49,64.31,Bell Pepper,warning
32.46,74.31,6.84,21883.95,593.59,79.13,Bell Pepper,warning
20.99,81.05,6.1,76503.88,570.49,43.33,Bell Pepper,warning
24.76,76.72,7.1,31345.25,514.7,36.22,Bell Pepper,warning
28.71,75.68,6.3,34287.55,1585.27,68.7,Bell Pepper,warning
18.07,85.94,6.83,31587.3,485.77,59.24,Bell Pepper,warning
23.1,69.94,6.35,28874.84,1489.07,66.25,Bell Pepper,optimal
15.99,68.56,6.39,73759.62,960.26,64.93,Bell Pepper,critical
28.1,58.12,6.48,27714.94,1007.14,54.44,Bell Pepper,warning
20.9,71.52,6.6,36071.82,1588.98,62.09,Bell Pepper,warning
32.88,69.73,6.35,60739.72,437.96,54.91,Bell Pepper,warning
23.95,71.37,7.42,66015.03,1426.38,69.61,Bell Pepper,warning
16.47,64.01,6.84,50915.58,452.38,44.45,Bell Pepper,critical
21.08,70.49,5.41,29745.64,1257.08,61.61,Bell Pepper,warning
29.78,82.06,6.66,50741.98,380.71,78.2,Bell Pepper,warning
26.19,83.24,6.32,22671.83,692.26,70.3,Bell Pepper,warning
29.26,61.74,6.59,54256.18,1103.76,40.5,Bell Pepper,optimal
34.81,52.12,6.85,39790.98,467.54,49.93,Bell Pepper,warning
31.16,78.7,6.86,65623.15,338.82,62.25,Bell Pepper,critical
27.39,62.68,6.67,54354.76,1746.04,57.33,Bell Pepper,critical
18.97,85.73,6.68,37074.66,1082.19,61.71,Bell Pepper,warning
16.36,75.83,6.28,58014.4,1386.82,79.25,Bell Pepper,critical
30.09,86.81,7.16,56027.84,1414.11,49.42,Bell Pepper,warning
30.35,58.16,6.43,39921.89,485.95,56.52,Bell Pepper,warning
28.22,71.79,5.87,29296.04,1521.22,83.84,Bell Pepper,warning
20.66,53.15,6.64,33619.92,1525.95,58.15,Bell Pepper,warning
21.66,92.97,6.17,40177.9,1442.87,88.4,Bell Pepper,warning
27.99,63.89,5.92,79464.17,1065.01,70.31,Bell Pepper,warning
31.95,68.13,6.69,61930.72,1249.63,45.22,Bell Pepper,optimal
23.17,84.23,6.27,38528.81,1465.19,38.14,Bell Pepper,warning
22.93,60.3,6.93,31989.8,556.29,66.53,Bell Pepper,optimal
27.46,90.05,6.6,56550.36,789.09,41.9,Bell Pepper,warning
19.29,71.84,6.59,34964.43,629.88,36.52,Bell Pepper,warning
34.54,67.54,6.85,55919.29,1309.53,40.92,Bell Pepper,warning
22.03,57.14,6.78,38682.79,1194.44,35.94,Bell Pepper,warning
24.22,69.35,5.33,60759.86,356.67,75.43,Bell Pepper,warning
34.55,72.35,6.76,47003.23,689.02,52.86,Bell Pepper,warning
30.17,54.9,6.69,70681.95,898.32,64.66,Bell Pepper,warning
34.23,79.54,5.89,53357.42,655.99,74.46,Bell Pepper,warning
26.93,90.32,6.63,54693.33,497.12,45.78,Bell Pepper,warning
19.37,70.55,6.44,79216.48,895.75,57.64,Bell Pepper,warning
22.49,64.52,5.82,23294.11,1012.15,33.49,Bell Pepper,critical
29.62,77.33,5.87,79916.88,936.94,74.07,Bell Pepper,warning
23.97,72.24,6.47,23852.81,1040.32,74.16,Bell Pepper,warning
36.24,68.01,5.92,48828.23,1145.57,87.87,Bell Pepper,warning
18.02,65.31,7.25,35730.16,944.2,55.87,Bell Pepper,warning
21.87,55.24,7.97,29505.78,695.67,79.01,Bell Pepper,warning
24.73,80.98,6.45,52303.16,1343.32,35.71,Bell Pepper,warning
27.3,85.45,6.71,23371.46,587.36,57.23,Bell Pepper,warning
30.6,58.84,7.84,29988.28,567.29,78.81,Bell Pepper,warning
20.2,81.98,5.88,56040.62,404.83,68.05,Bell Pepper,warning
34.56,72.07,5.92,63865.84,742.38,74.4,Bell Pepper,warning
22.87,66.28,6.57,49061.27,1415.75,89.82,Bell Pepper,warning
23.08,64.12,6.91,24269.29,1324.16,66.83,Bell Pepper,warning
29.64,58.19,6.14,24286.51,1206.08,49.74,Bell Pepper,warning
26.6,53.98,6.26,38820.26,1601.74,37.67,Bell Pepper,warning
19.54,59.18,6.88,24863.82,532.41,56.51,Bell Pepper,warning
30.33,54.59,6.65,25594.87,843.66,70.92,Bell Pepper,warning
29.61,80.44,5.2,39333.45,656.94,85.04,Bell Pepper,warning
25.68,67.09,6.4,21814.7,1227.59,52.31,Bell Pepper,warning
36.65,83.36,6.36,54761.11,834.9,36.13,Bell Pepper,warning
29.67,90.28,6.74,47389.68,998.73,46.83,Bell Pepper,warning
23.0,65.44,6.53,35805.41,325.71,53.75,Bell Pepper,critical
18.59,70.28,6.22,73079.17,1193.08,40.48,Bell Pepper,warning
24.51,89.64,6.54,51369.49,1211.44,70.08,Bell Pepper,warning
32.63,80.36,6.88,24629.71,529.64,44.35,Bell Pepper,warning
28.3,88.52,7.05,49729.04,627.6,36.23,Bell Pepper,warning
23.57,55.8,6.34,33977.28,1613.51,75.19,Bell Pepper,warning
27.54,64.02,6.49,28455.05,376.89,76.23,Bell Pepper,warning
28.74,58.58,7.19,64646.28,1082.05,54.07,Bell Pepper,warning
27.51,92.43,6.08,52271.17,378.83,59.7,Bell Pepper,warning
20.89,74.47,6.28,40375.85,1123.63,36.38,Bell Pepper,warning
19.62,86.53,7.17,42902.55,1028.64,44.31,Bell Pepper,warning
21.23,82.92,6.05,34646.08,1035.62,33.96,Bell Pepper,critical
30.98,63.59,6.13,61031.74,1321.87,42.45,Bell Pepper,optimal
19.84,81.04,6.2,22413.08,457.87,40.61,Bell Pepper,warning
23.0,64.99,7.71,59746.14,848.45,62.27,Bell Pepper,warning
26.96,84.26,6.84,31243.75,515.9,90.81,Bell Pepper,warning
22.79,67.66,5.73,54594.1,1341.49,56.96,Bell Pepper,warning
27.45,58.09,6.67,21548.07,910.31,59.13,Bell Pepper,warning
19.76,68.41,6.56,43927.41,1165.96,57.86,Bell Pepper,warning
27.7,84.14,6.89,24606.36,1400.87,73.81,Bell Pepper,warning
24.32,64.78,6.64,23120.83,1409.08,50.32,Bell Pepper,warning
35.88,95.93,6.7,26914.37,543.43,53.22,Bell Pepper,warning
22.85,93.33,7.01,68099.48,1101.52,70.56,Bell Pepper,warning
26.38,66.22,6.42,24247.63,364.39,40.52,Bell Pepper,warning
18.42,67.47,5.91,58754.26,925.64,34.97,Bell Pepper,warning
35.56,63.95,6.45,24982.08,980.88,60.99,Bell Pepper,warning
22.96,80.32,5.54,48026.07,1237.76,61.46,Bell Pepper,warning
37.37,90.13,6.33,44209.87,430.19,56.47,Bell Pepper,critical
31.97,66.15,6.47,65559.21,1520.43,59.3,Bell Pepper,warning
34.63,71.14,7.38,69242.91,1422.43,52.39,Bell Pepper,warning
27.6,61.1,5.33,40625.36,1286.77,93.27,Bell Pepper,critical
27.53,59.03,6.86,58911.75,1445.63,88.33,Bell Pepper,warning
28.55,85.62,6.47,47478.47,632.07,53.9,Bell Pepper,warning
23.25,72.1,6.33,44061.06,780.19,87.17,Bell Pepper,warning
28.56,56.16,6.28,49402.91,363.31,43.93,Bell Pepper,warning
20.28,52.81,6.11,76454.92,664.28,78.95,Bell Pepper,warning
30.03,62.12,6.18,60508.6,1607.18,46.99,Bell Pepper,warning
31.44,77.26,6.78,28718.8,1724.07,45.9,Bell Pepper,warning
27.31,67.82,7.15,69864.32,1257.15,78.33,Bell Pepper,warning
28.51,75.37,5.94,21393.68,691.03,65.73,Bell Pepper,warning
34.25,100.0,6.09,52376.04,1425.78,57.68,Bell Pepper,critical
20.14,64.11,6.69,61188.94,1112.25,51.81,Bell Pepper,optimal
28.3,77.58,6.9,60794.3,809.15,35.23,Bell Pepper,warning
23.38,84.11,7.86,49907.54,1449.2,86.48,Bell Pepper,warning
24.92,66.53,6.44,29670.39,334.74,39.38,Bell Pepper,critical
18.3,74.01,6.48,50591.67,364.23,55.75,Bell Pepper,warning
20.91,63.12,6.59,26877.77,403.16,33.97,Bell Pepper,critical
26.86,67.25,5.12,40080.26,1575.56,79.48,Bell Pepper,warning
25.3,77.0,6.31,22114.88,330.22,55.99,Bell Pepper,critical
21.73,77.42,5.69,27227.63,684.5,62.15,Bell Pepper,warning
22.0,61.65,6.68,70218.69,920.91,38.16,Bell Pepper,warning
22.4,69.36,5.05,65660.7,481.39,90.6,Bell Pepper,critical
27.37,79.79,6.15,21133.33,1426.38,47.04,Bell Pepper,critical
22.78,72.05,7.79,34634.11,1382.9,86.25,Bell Pepper,warning
29.81,78.3,6.98,43781.92,568.85,43.67,Bell Pepper,optimal
16.22,84.03,5.97,31847.17,463.66,67.82,Bell Pepper,critical
26.27,70.65,7.26,79627.92,1105.51,62.82,Bell Pepper,warning
17.48,65.05,6.27,51798.18,1600.08,76.49,Bell Pepper,warning
18.43,60.54,6.11,48060.57,1269.38,61.44,Bell Pepper,warning
29.54,61.16,7.19,33198.23,1075.36,61.23,Bell Pepper,warning
17.07,80.15,6.75,38118.79,565.08,46.85,Bell Pepper,warning
21.51,63.56,7.25,22584.76,1461.01,40.42,Bell Pepper,warning
18.3,65.78,7.77,40505.77,1216.69,62.44,Bell Pepper,warning
25.72,65.23,6.09,24545.59,442.21,32.21,Bell Pepper,critical
30.74,54.47,6.85,62141.15,891.78,58.84,Bell Pepper,warning
18.66,72.18,6.55,37392.57,832.11,44.16,Bell Pepper,warning
32.85,66.25,5.88,69776.83,879.05,82.67,Bell Pepper,warning
22.36,69.47,6.8,40079.33,736.16,37.42,Bell Pepper,warning
15.94,67.68,6.01,54846.05,1592.05,52.62,Bell Pepper,critical
25.42,84.81,5.3,25209.97,949.49,65.74,Bell Pepper,warning
20.31,78.67,7.09,42772.67,523.48,50.13,Bell Pepper,warning
31.08,64.86,7.15,77660.46,416.69,48.86,Bell Pepper,warning
26.77,50.69,6.62,59432.11,881.02,55.47,Bell Pepper,critical
32.4,62.5,6.95,32120.03,1513.73,79.42,Bell Pepper,warning
25.0,91.51,6.89,79916.22,880.01,63.39,Bell Pepper,warning
21.76,78.32,6.48,39200.97,1087.95,82.65,Bell Pepper,warning
25.01,47.88,6.21,39628.45,319.67,55.43,Bell Pepper,critical
21.5,88.75,6.16,74925.35,1145.68,36.0,Bell Pepper,warning
32.1,84.74,7.18,38758.01,1612.16,71.98,Bell Pepper,warning
35.19,64.72,6.92,37644.22,1117.69,63.33,Bell Pepper,warning
24.08,53.75,6.69,40650.4,1600.12,68.55,Bell Pepper,warning
32.41,69.91,6.32,34669.32,1314.25,51.99,Bell Pepper,warning
30.39,83.31,6.51,43653.26,463.92,82.23,Bell Pepper,warning
36.65,65.74,6.22,23498.23,1165.79,42.46,Bell Pepper,warning
28.18,92.25,6.84,74409.71,1364.44,51.95,Bell Pepper,warning
28.58,88.94,6.66,68450.02,1422.05,38.08,Bell Pepper,warning
23.24,60.09,6.57,52675.83,1617.07,82.0,Bell Pepper,warning
22.45,77.6,6.66,24185.18,649.11,37.51,Bell Pepper,warning
23.62,82.66,6.37,77791.57,1127.1,78.01,Bell Pepper,warning
24.7,64.48,5.12,47123.15,909.03,48.4,Bell Pepper,warning
28.82,92.02,6.19,36132.02,1188.96,83.51,Bell Pepper,warning
17.12,81.51,6.75,35569.76,920.78,58.66,Bell Pepper,warning
21.38,99.51,7.1,77993.43,614.05,74.74,Bell Pepper,critical
27.11,62.36,6.51,78663.37,957.02,90.95,Bell Pepper,warning
24.17,84.27,5.9,24579.31,443.57,51.33,Bell Pepper,warning
29.39,60.78,6.09,26552.61,793.3,85.28,Bell Pepper,warning
19.66,79.58,6.88,22363.53,451.38,38.88,Bell Pepper,warning
30.31,79.99,6.96,60161.38,1710.42,65.34,Bell Pepper,warning
27.38,92.48,6.88,48946.52,1058.43,43.98,Bell Pepper,warning
26.09,54.27,6.56,78689.04,1485.09,74.47,Bell Pepper,warning
28.59,64.8,5.8,23635.86,1376.36,46.17,Bell Pepper,warning
30.16,52.89,6.56,22268.94,993.17,64.41,Bell Pepper,warning
27.79,93.42,6.16,38321.0,1322.1,52.48,Bell Pepper,warning
35.01,69.93,6.43,54002.73,1396.0,42.27,Bell Pepper,warning
30.06,67.38,6.24,58021.65,1538.26,34.85,Bell Pepper,warning
21.65,76.69,7.23,64282.29,1565.85,88.87,Bell Pepper,warning
26.28,79.27,7.79,66847.69,362.29,68.58,Bell Pepper,warning
26.25,58.27,5.82,23568.19,681.28,76.76,Bell Pepper,warning
30.88,70.5,6.94,23947.68,1140.43,57.58,Bell Pepper,warning
25.87,86.94,6.72,28361.76,1450.35,70.04,Bell Pepper,warning
20.71,70.66,6.97,49800.5,1268.56,79.4,Bell Pepper,optimal
27.7,55.23,7.72,68029.06,940.56,44.45,Bell Pepper,warning
19.83,74.3,6.29,60255.73,1550.54,72.59,Bell Pepper,warning
23.52,66.94,5.62,30401.96,1228.82,46.86,Bell Pepper,warning
24.9,64.15,6.15,62885.38,1421.79,39.53,Bell Pepper,warning
